"","EE_50.300","EE_50.330","EE_50.360","EE_50.390","EE_50.420","EE_50.450","YA","AdultSPE9"
"K07H8.10",7.97772640287052,8.14733214111804,8.26534312382523,8.17348226563101,7.93126347054299,7.7054526872071,8.12605911607068,7.42177872247431
"K07H8.3",7.74917220768675,7.32442360112707,7.27467167134752,8.20011882420697,8.40936971987816,7.96306946525462,7.65047018943408,7.37508288536241
"K07H8.2",5.71405589385663,5.86398799267225,6.14575081070564,5.91123137982982,6.06837630918322,6.20523414255328,6.62741131402377,6.55054210052745
"K07H8.1",3.9169733810451,3.95075767070213,3.71448732057006,3.89448796674898,3.73900556471004,3.98439795045341,4.51676530469314,4.04756456223858
"F35H10.7",3.89145807298079,3.93959331798546,3.5895477855556,3.53701023355824,3.55747136021076,3.87819563491885,4.60104275859835,4.77659357885462
"F35H10.6",5.75541639338766,5.01060083322651,4.70128843898908,5.38297498564296,5.00672439532924,5.21099661354133,5.70167380419531,5.38328610947707
"F35H10.5",5.64128879490102,5.61897273948698,8.25922069222584,8.11258546312407,7.09969496233444,6.30843733030109,6.110049979477,9.77878187329084
"F35H10.4",3.38208203339264,4.45430093888772,0.765239387969834,2.444598163523,3.55295491876285,4.88381140365092,6.41467339826088,4.42115596066222
"F35H10.12",0,0,0,0,0,0,7.43796008833447,5.53132843075101
"F35H10.14",0,0,0,0,0,0,2.70259327443839,0.144845179527791
"F35H10.10",3.53747002499688,4.60672647501281,1.68158419540789,2.67190927404275,3.72048642600872,4.79314677647032,4.21176761888525,3.14816457040533
"F35H10.3",0.569921697436307,0.345948139043256,0,0.49376721203417,1.21631827216597,1.05738788402238,2.26706231266094,0.857648241430862
"F35H10.2",0.343883051625589,0.379698583835973,0,0,0,0,3.79253263556188,0.920602007730434
"F17E9.11",0.220705130639835,0.244936974290979,0,0,0,0,1.08658677455719,6.10171520094421
"F17E9.12",5.3111361464618,4.99629382917788,4.91039209196072,8.7684225483254,6.17780619820833,4.07810596471269,1.62087726598461,4.17594768701095
"F17E9.10",5.6338699972703,5.21430357652803,7.39788850813076,9.89175484902895,6.73207921586256,4.74958789845832,1.73830091161746,3.42648349094871
"F17E9.13",1.6907880584886,1.80190361467866,3.60922307123927,6.56092584151345,3.64467540792201,1.32072149740513,0.814625068438299,2.66619530842323
"F17E9.9",4.91364580448122,4.65566666817397,6.95084163754915,11.3800984517514,7.93862689764357,4.72284850654147,2.43473763481149,3.6360213173951
"F17E9.5",0,0,0,0.46291715288934,0.384919583633768,0.224536732800109,7.49375939977179,3.22214765766593
"F17E9.15",0,0,0,0,0,0,0.420600971218607,0.168471315101924
"F17E9.4",0,0,0,0,0,0,7.76157782565636,6.41805835844008
"F17E9.3",0,0,0,0,0,0,0.46359839429739,0.570396866710227
"D2096.5",1.32087743040931,0.877498480146627,1.71293468043486,2.23526446561533,1.16703672211749,1.48631793134702,1.06183148543904,0.549978620879114
"D2096.4",4.36672086760937,4.26925013302142,4.56953969946334,4.68885733743072,4.4625693445992,4.3271555957016,6.43198392257991,6.22998776147626
"D2096.12",2.54981700551297,2.76107034260439,2.82594433553769,2.67931118873496,2.80355150298471,2.63955169754878,4.20908679653889,4.42649959292012
"D2096.3",0.333969793493021,0.369450849134988,0.413666648577939,0.245558942867881,0.300818394381138,0.354457802707915,5.64670990171225,4.45237139633905
"D2096.6",1.48822705819096,1.27175433884922,0.949186776635004,1.27615121122983,0.934006136975982,1.56020136144218,3.30982374117431,2.09582317468877
"D2096.7",3.73473129435472,3.7232636580093,4.34219203502489,4.29419430975932,4.02420441503146,3.88087160427039,5.4653868219729,5.02730889576497
"D2096.8",8.12289527587747,7.96319087478885,8.5073982409543,8.28379679010347,8.00683096850046,7.72491625093191,9.49091102955328,9.25520564917671
"D2096.14",0,0,0,0,0,0,5.25627852129876,2.7133570936256
"D2096.2",8.51281550864292,7.90465870401348,9.57790272461232,9.35082871062169,8.7815531528453,8.50523594865113,8.87359175818388,8.6116408551965
"D2096.9",0,2.7651358284693,0,0,3.77096643901777,2.58466912290175,3.20480743345525,5.04185186311271
"D2096.11",0.634197344179641,1.049379842419,0.579259330019336,0.481504583275553,0.723012396392368,0.823130580432689,1.66540641563412,1.06066307893204
"D2096.10",0.724482638727865,1.82519947713596,2.0659892749832,2.11206287121002,2.70776109789179,3.05792849181228,3.89183715787583,2.37480858167192
"D2096.1",2.43494041641342,2.78823049043912,1.65163726344562,2.53136399210304,1.79150154019171,2.85790139596394,7.37182019673837,5.1520982180132
"M116.2",3.43718911380559,3.16493105517146,2.98777015998999,3.02192561472485,3.20974499450059,3.19156738808913,3.59522913086069,3.75501573602346
"M116.4",0.818855468013078,0.891871756561925,0.847224858166711,1.69494703426423,0.706299791284456,0.613291183704788,0.0414790657762872,0.619682507623236
"M116.1",0,0,0,11.2552115514477,0,0,1.76748530868817,5.00072116724365
"M116.5",1.62014063092504,2.07005953133244,1.87188306586812,1.66753793474343,1.89832446011337,1.99411262813144,4.52568679756412,4.63072580182184
"T26A8.3",0.415274081866308,1.85211472762712,0,0,0,1.20520481278678,0.495211113518852,0.378297422627758
"T26A8.2",4.62529387160078,5.03185831597591,1.95120357201857,4.07680704772155,4.81733673642935,5.42353447266033,0.212718736426821,0.233133392205928
"T26A8.6",0,0,0,0,0,0,6.15239031492503,5.26864772778522
"T26A8.4",5.76008252627996,5.75325419523866,6.04549757755235,5.68929636461256,5.88341065231076,5.58520593497012,5.83652759666137,6.31862414965161
"T26A8.1",5.01056950497568,5.15336759814797,5.13175820591061,5.11307118288698,5.03604610015686,5.23468524785663,5.75642288791052,5.36761219365031
"T01B11.2",4.66678499111396,4.69995688939963,4.13822469099359,4.80894101441163,4.9608313880781,4.89759863423203,6.04588631816888,6.04145108194092
"T01B11.3",1.61741133592677,1.43650301287503,2.77459310618993,2.17185051528981,1.70798411851897,1.56663495806083,5.14762825692689,5.82858588749815
"T01B11.4",0.430014374191054,0.175833705505677,1.57872138701205,1.016988306971,0.622903183030487,0.644972057838178,3.40955793963842,1.28092069129149
"T01B11.5",0,0.0928157860739832,0,0,0.0907614472434709,0.111314079620431,4.09224973036652,2.97697028333809
"T01B11.7",0,0,0.100077044266386,0.118048958168057,0.0934023769879973,0,3.45702293137771,1.21595810140098
"C28C12.11",0.1949178758067,0,0.240391271017464,0.286269646623934,0.232105672862195,0,3.78640817200326,1.49388298224268
"C28C12.7",8.20550492589762,7.60937083839199,8.60483858946988,8.49177695208203,8.2236735323251,7.7254412454114,8.36512821803634,8.32166658271094
"C28C12.5",0.652473645410081,0.848581079759419,0.117475629965834,0.38163002071839,0.561499176154743,1.3811227564379,6.45322453289044,6.95309059621739
"C28C12.4",0,0,0,0,0,0.136639221729526,1.75735613772323,2.53941692183989
"C28C12.3",0,0,0,0,0,0,0.903002009407537,1.2849523238058
"C28C12.12",3.18650055764449,2.98429768322323,3.6629232498931,3.51208779439767,3.2740200734888,3.20078838235896,6.02935349277838,5.18095541062521
"C28C12.9",4.51426746943137,4.47459179139458,4.79961578288255,4.53492068669559,4.2497032130506,4.4586182340025,5.26503925994777,4.27582652780642
"C28C12.2",1.30451104180995,0.791900734426986,2.30632349317044,1.17846607152843,1.2697573053432,1.4579671959539,7.79215256999531,8.59603690438681
"C28C12.1",1.9822032403693,2.04602999464733,0.835997621538603,2.26676855373551,1.87094069615087,1.82244871849589,3.06668681612738,0.969928855459309
"C28C12.10",4.03402198107263,4.21995839758492,3.94577623247785,3.89348841678813,3.92459400484865,3.95490352297542,4.18427235878127,3.96590431189643
"C09G4.5",6.36604414076818,5.58546435107481,7.1961152039392,7.02073553482783,6.58364092794943,5.76927189210683,5.74162877490374,5.9441533202599
"C09G4.4",5.05447082688415,5.46778159704127,2.40436109283662e-05,0.000764820905708742,5.07280039126307,5.08700025603946,7.57690755084744,7.75147711113016
"C09G4.3",8.32499056912157,6.97354239919169,8.4850765768771,8.11610999171928,7.9884063447383,7.52095648109722,7.43446977265911,7.41131607331304
"C09G4.2",3.4356379275388,4.15420242781332,2.84106133734586,3.19476158133341,3.75979499575751,4.33618339563411,6.42195540322004,5.81752860951937
"C09G4.1",6.21219966897768,6.5777399936164,6.62780233574032,6.45906762010933,6.66197756774053,6.82345641049385,5.66184649058241,5.40647884696112
"Y59H11AL.1",1.05221415316031,1.45908533027122,1.21161656544652,1.48696659739355,1.31623264901552,1.36104402329517,0.935790869606333,0.441351740000135
"Y59H11AM.2",0,0,0,0,0,0,5.70835004054399,1.23306588233998
"Y59H11AM.1",0,0,0,0,0,0,7.79572799199721,5.12636169527117
"Y59H11AR.2",1.18120434703293,1.91956509862075,0.618241475192128,1.03218549760501,1.42713413585121,1.74179485889288,4.94576218912172,5.4548371962135
"Y59H11AR.6",5.78162986566432,5.23069489712192,4.40726436466478,5.73180776725769,5.89833897290696,5.94931314246004,6.61346387766188,2.81145664461013
"Y59H11AR.4",0.181556761168168,0.379016478173583,0.212439848436261,0.129990505969897,0.10302797819728,0.184648460034444,3.0511858793658,1.089104881489
"F42A9.6",2.45622790420279,2.07917669154,2.23696706074538,1.12755404487048,2.4347910011544,2.16592801344269,6.61758647583877,4.89919496942651
"F42A9.5",1.43974014402291,1.84957098961049,0.518361904465252,1.43867077752792,1.71424551766612,2.12205973308875,2.85766257211885,1.27729446827247
"F42A9.7",0,0,0,0,0,0,4.13224779829844,0.616751020105821
"F42A9.3",0,0.466935070916887,0,0,0,0,4.04297695932585,1.30468041711478
"F42A9.8",4.99773047956372,4.29205285692042,4.36725922448867,4.85982050177832,5.16158944084521,4.25708607099446,5.65266431118127,6.8654487241565
"F42A9.2",5.32859953725028,5.35144105490597,5.38418798935749,5.28555017999677,5.23045666187064,5.24649549762766,4.61977686663322,4.76122143588552
"F42A9.12",0,0,0,0,0,0,1.69028298906351,1.28913802710807
"F42A9.1",4.17566830456207,4.42294609715383,3.93527114789118,3.75599848379771,3.9801441485469,4.38261192301519,4.76337439112896,5.79660034956814
"F42A9.9",0.259394225775065,0.287404916554843,0,0,0,0.192824141351453,0.687552554531104,0.247064675702986
"C49C8.3",0.821573897380059,1.28131842639699,0.766216894957536,0.523715500818954,1.64870012074012,0.821128122194954,2.80937739880916,2.31627899712682
"C49C8.4",0.649975915356342,1.54237197483411,0,1.16377565162745,1.03057621325081,1.95248267443048,2.69067186348493,1.42559357765306
"C49C8.5",0.657414094858692,1.05067582031712,0.886640666526336,0.718825844412363,0.405786556799186,1.43384078496311,5.00046429274818,3.62507172515079
"C49C8.2",1.85584621773901,2.08920659935731,0.496576881165391,2.36518019712308,2.27236664699408,2.44605768021277,1.79408309830829,1.22012561020953
"F08B4.3",5.50300519544904,5.06260960994101,4.88962929067343,5.45559353942187,5.36325169193673,4.72566482141354,4.93276042162419,5.33238212700666
"F08B4.2",4.29303199094929,5.30423357377546,1.92863562185033,3.48260308150086,4.51473456530973,5.52953362799871,3.72870419668231,1.30027018363628
"F08B4.4",1.80625393183816,1.51605550154531,0,0.90477848362689,0,1.90168752229991,0.84316300242374,0.284054482297707
"F08B4.5",4.96828432752999,4.54857225631559,5.29938387906383,4.98545033585738,4.77859758893529,4.86885464859647,5.15745203856351,4.95749212607134
"F08B4.7",8.12022232259459,7.39046133570007,8.45857476405288,9.06451644189453,9.46603770342668,8.09807946997559,7.15573911499883,8.48213030559034
"F08B4.6",4.67727707682629,4.50145825357592,4.53072625022253,4.19889484661233,4.2545260182978,4.53524426695836,4.30362003395539,4.04855008417499
"F08B4.1",4.52968354045774,4.41700858678878,4.81894256657391,4.5463018302744,4.39234490242259,4.48303538254656,4.50426444134924,4.13200919419237
"H23L24.3",0.252435036942012,0.343355514770751,0.35873270152098,0.416870000367906,0.314545723519502,0.565831107434483,0.488265112123687,0.250388018567607
"H23L24.1",0.191763502315614,0.844626684669808,0,0.516370228236294,0.424441647191839,0.586227670263773,0.104345785670782,0.0774403133007004
"F21D5.9",6.15827844881028,5.58847778931959,5.97751806302585,6.5235384336635,6.64281851895295,5.50320878441626,0.833614723094707,0.944982100083079
"F21D5.1",4.18117412701222,4.24477291734248,5.18797751789319,4.46054599794141,4.5481961554829,4.35508676166836,6.63240491601264,7.35467253981641
"F21D5.2",5.38570712465793,5.23158984900696,5.63328588725897,5.55898084471433,5.3538490308788,5.48692027377546,6.54026135333409,6.54715982964799
"F21D5.3",2.68459659477655,3.26737848629479,0.767101341217099,2.06997363443757,2.73233433099018,3.49364733397521,4.69757367843275,2.35745347573866
"F21D5.5",5.25320267718152,5.03561511278292,4.23117124963608,5.03906380008169,5.22109598971689,5.44925101323715,5.1322519118163,4.20371016085506
"F21D5.4",4.49167354977479,4.43546858203194,2.61072604363862,4.23202368163624,4.21725398530787,4.65491666448487,2.93801096665398,1.48959945036691
"F21D5.8",6.86232740051799,6.17648634328079,5.08155267514211,6.06503800881684,6.15216921923082,6.37112320050964,6.35359324186088,5.84193036059534
"F21D5.6",5.7167440243229,5.15075056109462,5.49137853191691,5.58523598573271,5.458385285391,5.70493834460287,5.64285461182859,5.85720720462258
"F21D5.7",6.51750089985695,6.56824648597624,6.18537499403941,6.30112484184498,6.40487077283304,6.59599589262325,6.51814010622243,5.91508104595371
"F20C5.1",4.62711068049865,4.48548479143154,5.3595106284826,4.93797990434539,4.89499717976972,4.55988944787478,5.39499765734877,5.21514272768197
"F20C5.3",6.85554127626679,2.15736068006273,3.23262852600912,2.40065541700951,2.6227008129954,10.7872740994615,8.80956235920089,9.31766811549559
"F20C5.2",5.74999810804478,6.046259672609,4.44290369681589,5.47093376311991,5.63442773234431,6.11069105338431,2.47546885858388,1.87914896674121
"F20C5.4",1.61798486932627,1.77005940342107,0.919515521799203,1.0450235216985,1.65019012349678,2.17352723812251,2.7538590818981,1.44794412182269
"F20C5.5",3.55493260188047,3.48424126925153,2.53255884297656,3.42635601066499,3.35557591907386,3.69387719902599,0.366441402163535,0.278735348352717
"F20C5.6",7.83837195118904,7.84300396562934,7.26613999351721,7.90732333921249,7.88796386134329,7.89396280414265,1.84548603648302,2.42195573973415
"C33D9.9",6.31832768862534,6.12816758868876,5.73358482798793,6.28540776767866,6.28989900147231,6.29156304059721,1.65157297692924,1.73914386110644
"C33D9.6",6.9938894367868,6.94775965312091,5.98910948087665,6.88156673981009,6.95142460588543,7.22787582169848,1.70984201927331,1.71284666211724
"C33D9.5",5.96908600652994,5.82913412228041,4.69982921800889,5.82534043954501,5.74192264427189,6.03292733413291,0.889259361377597,1.33413917883824
"C33D9.13",6.86500323402162,6.31852292590656,5.14761604716711,6.88303423565515,6.8158571777241,6.81206175690182,1.25068270636502,1.07247629051326
"C33D9.8",4.24359292317969,4.01373022780552,2.37397387707334,3.88688176324142,3.67411033062932,4.05878404006375,1.51475349843975,0.165230214997868
"C33D9.10",0.526812008902198,0,0,1.95185258785518,1.40117170181345,1.68065742115017,0,0.296728740677244
"C33D9.3",0.581585530497287,0.727169404386017,0.930305126535604,0.624474332307733,1.08855548103943,1.061568849268,3.53523182290555,2.34321734555131
"C33D9.1",3.70154905694307,4.60496086950378,0.803537037877417,3.00275831910895,3.6526815180437,4.88878220722567,2.43650301287503,1.52594858207121
"T28C6.1",1.22578700189122,1.7047214914825,0,0.198466493861168,0.169945519625876,1.07811792298817,4.98406066024672,5.38315821113367
"T28C6.10",5.91873207721806,4.89466257431844,6.08988580609582,6.20338911736709,5.37790112312153,4.36834232105554,0.973308562486799,0.827577606995539
"T28C6.3",5.61639886921287,5.05806101376505,5.37557121848437,5.39338874122582,5.66324498229012,5.50796585098904,1.23431736981616,1.70963472377929
"T28C6.5",1.71101466257616,2.05408091880853,1.91561650361743,1.88494951674501,1.90859005081441,1.63287774172274,2.4559965412817,0.53335702059525
"T28C6.4",0,0,0,0,0,0,1.17518604299665,0.094546469286323
"T28C6.6",0.861671956871443,0.93737301975735,1.28242201215207,2.91551707650556,1.15489424084477,1.5607932002192,7.84736433647573,6.11813335259814
"T28C6.7",5.76470177387749,6.08908496090002,5.05064970322625,5.63341958504658,5.78070116969047,5.95694876521475,4.23859581210741,3.78280692861191
"T28C6.8",5.51366759753763,5.53959000389142,4.05848967787792,5.22598052395609,5.33304798296362,5.88438545702431,4.35091443679447,3.59334181819639
"T11B7.1",4.84149515960638,3.87474779345057,4.99051472591091,5.26366544688402,4.23167816179851,3.59154777817102,0.930809234016044,1.6273873823877
"T11B7.2",6.37444484895589,5.13730268006304,6.55328062448205,7.23892057777144,7.07622771264218,6.11801288257096,3.90236305428898,5.88344731102235
"T11B7.3",2.4783946115702,2.6697048542689,2.4549575799689,2.39444828902476,2.43171922530868,2.17908104396381,5.68960108836706,3.14067723828108
"T11B7.4",4.38690749071108,5.37443789332589,1.30530518160351,3.47047178942371,4.44742711710395,5.60349282461376,6.03257034812446,4.1622906135458
"T11B7.5",0,0,0,0,0,0,3.71704574868684,3.71091110276449
"C09G9.1",4.26255342731929,4.36004114409846,4.61675172573274,4.24989279538759,4.22041508995043,4.33977163213651,6.05814762284269,6.49433720092761
"C09G9.2",4.87584394120312,4.73257854788827,5.27311301270939,4.95997875605798,4.79415069802908,4.5025342858955,5.94116031707416,5.77601974064747
"C09G9.3",1.75223049809417,1.15958397980732,0,0.832759608887905,1.27635968499539,1.35577745442557,0.141723131883341,0
"C09G9.5",0.737605431780852,1.45632254197751,1.04558276001964,1.08360824665097,1.40267306763093,1.46908367728874,1.94347504386328,0.268622428745316
"C09G9.6",2.78093576120533,2.45027693233594,5.18729664097106,3.75582761922228,4.08824338267442,3.725152181178,7.75300944090724,8.68817336334576
"C27B7.1",4.85287278160598,4.65908540549602,5.44083595410531,5.17476193480914,5.12570895376283,4.77824012186314,6.77006257586789,6.9664304673063
"C27B7.2",5.3217802110665,4.75466306547825,5.0043171110059,5.4795830418153,5.04668749222387,4.98029040994857,5.1883336626807,4.94498491028435
"C27B7.4",5.79897070424136,5.8351914275376,5.73524595923771,5.79830719000835,5.76151666053618,5.702469160772,4.5814898452978,5.10731961708878
"C27B7.5",2.26713424450525,2.2382396320611,3.31652664461193,2.67371696575939,2.67825899249457,2.57199225127014,5.98775060860589,5.93077990826387
"C27B7.6",0.18466876988555,0.755626827484641,0.313281846144388,0.566181933698165,0.930354333972126,0.245485927181566,2.65205505599178,0.332890066867177
"C27B7.7",2.93660967367999,3.34133966219823,1.48461250519185,2.56770119578606,2.73851926118489,3.56941817763097,1.73231262082065,0.822301048043247
"C27B7.9",0.689280371826967,1.24473486807525,0,0,0.937940934321493,1.40730923847509,5.87577269233249,6.09644740760613
"C27B7.8",7.62276932686276,7.51587326660768,7.42867003618321,7.35902913089513,7.4857327233741,7.64246331689096,7.10994554306482,6.8958842359515
"D1046.2",5.05054958333109,4.63633460244218,5.23205822906916,5.02781313045199,5.0172137449878,5.00715064078631,5.48295473919513,5.59979980185858
"D1046.1",6.28454929702673,6.16416880188481,7.2779103796593,6.65219247640792,6.53870576476377,6.32488439207321,5.88971689161508,7.10279458471501
"D1046.11",0,0,0,0,0,0,0,2.20139376945872e-07
"D1046.t1",0,0,0,0,0,0,0,5.72870963784757
"D1046.6",0,0,0,0,0,0,3.0976596721492,0
"D1046.3",4.68921528047884,4.54167590085412,4.38371120357147,4.66872050056602,4.43716780295888,4.65054630052386,4.23580363397575,3.74636651710227
"D1046.4",0.152968654589386,0.248493546295816,0,0.390990082521975,0.384039857139879,0.421974584398948,2.01368021089053,0.78230119758038
"D1046.14",0,0,0,0,0,0,0,0
"D1046.5",2.13854254571073,3.66115671455313,1.31708984813846,1.76266347383454,2.35943683271071,2.86481410661577,6.40152807638059,5.74360652037763
"D1046.7",3.83812482843992,2.94004832244619,2.35314541368573,4.52917752346392,4.12836764575633,3.56223021087802,3.30305300807292,4.47010080204979
"C53B4.3",4.53835191730889,4.47355315270687,3.77109325169954,4.32082401081506,4.48742203376371,4.63773774858908,4.20283299497524,1.01615396903753
"C53B4.4",4.97100546056367,4.98889823527187,5.18702340814798,4.90139308439627,5.03208761546237,5.02577741921079,5.42946197925139,5.7985897392331
"C53B4.5",0.522633314348707,1.62191823582263,0.340671641957581,0.213915848180696,0.324978764059591,0.462983093537968,11.2665523179424,9.33223128226052
"C53B4.6",4.48841217599573,4.3312107636909,3.95799814998042,4.37953086010913,4.19610339771481,4.57082113153503,3.96277110128168,3.45668920472889
"C53B4.7",6.160409976879,6.6023173121874,5.75815124477253,6.28106020788107,6.52940088000522,7.00537752967488,4.89446856460339,3.10122312040194
"C53B4.8",0.836589096317735,1.52108089745763,0.336516485696514,0.69614341817179,0.873373827868825,1.90037801978923,0.691351024822829,0.16445548855048
"C53B4.12",0,0,0,0,0,0,0,1.782328878989
"C53B4.9",0,0,0,0,0,0,0,2.21032404985392e-07
"C53D6.16",0,0,0,0,0,0,0,0
"C53D6.8",1.3752563407521,1.98982203625498,0,1.72210749206567,2.45887016987791,2.80869806401521,0.0933976440983497,0.0690582744278545
"C53D6.18",0,0,0,0,0,0,2.94355380966434,3.26369849380868
"C53D6.12",0,0,0,0,0,0,3.25524842828985,1.54832908802955e-07
"C53D6.2",6.56006376082819,6.79351877706534,5.44502809293567,6.77881307775852,6.80397609259201,7.15328854797532,2.42295147767409,2.08136008139543
"C53D6.11",3.69316353453512,3.11761692227486,3.67764354143399,4.59325216916041,4.12150450774055,3.50151557730855,1.80815436576919,0.485342323985944
"C53D6.4",4.35845956134493,3.99096393392218,4.40342452849574,4.1348944783735,4.18021152678986,4.03209202471073,5.12977344988999,5.69007901157657
"C53D6.6",4.406890361956,4.49994153220269,3.41296709952537,4.24360053913933,4.40463068421761,4.81805804687617,2.44433577076015,1.75001043933756
"C53D6.10",0,0,0,0,0,0,4.18638170155351,0.582649450016956
"C53D6.7",0,0,0,0,0,0,4.36283454923321,2.45097630441226
"Y73F4A.3",0,0.327143520844279,0,0,0,0,3.4428638966851,2.37203550048964
"Y73F4A.2",0.177407577773518,0.37074682195473,0.216967594293408,0.666678434319876,0.551850659454533,0.632718638340245,4.16909120340939,2.38754176360556
"Y73F4A.1",4.5048046896896,4.52879008186112,2.08182362635035,4.84059918825261,4.97662941910281,5.18371278625013,4.85958696472149,2.63406813410917
"ZC410.1",4.26169628693655,3.8721885138886,3.56354865487995,3.95707881892,4.0680602443687,4.19918547579514,1.89107305406397,1.87810536922239
"ZC410.2",4.52234456065747,4.54538771573893,4.77945935117593,4.67023417695745,4.80504992210065,4.69465736554709,5.6339658733322,4.88398730810547
"ZC410.3",1.14317788002037,0.915683804234962,2.28049909110615,1.30130083490289,1.68972855003745,1.81830249440377,4.61695163945875,4.36969679393776
"ZC410.4",1.7647325546663,2.49250184261428,0.857918112152606,2.02189897194394,2.40241658123566,2.69070091311321,2.83213252699592,1.37412137667978
"ZC410.5",4.41810897120884,4.90055288202051,1.65742507107787,4.37493513636941,4.74166113042716,5.40207066167637,6.22337041734674,5.82903261303735
"ZC410.7",5.97960010882183,5.74823042627325,5.63680150296112,5.96302783677645,5.84687688044123,5.95766855822944,5.813304061167,5.36167011808516
"C01F6.8",6.49404592843816,5.92011461984654,5.6693471398004,6.0540322814562,5.73140321406778,5.88680374282413,6.75356442520636,6.93795637184817
"C01F6.9",9.7619417709795,8.90466773478934,9.665611282199,10.2374370448357,10.8118001334852,9.32003782826403,8.58209304401069,9.8171259664089
"C01F6.1",4.1456203983313,3.82172041793382,4.76794076670766,4.29660423908893,4.33553327715395,4.24030669600642,5.977643986309,5.77817965911584
"C01F6.2",0,0.0949262360026777,0,0,0,0.167255149720312,2.91781553187639,1.11230646513718
"C01F6.3",4.87075924889218,4.81237500056595,5.09926574410324,5.11481259230982,4.99409089905117,4.71107635424983,4.00724933230441,2.60302214092945
"C01F6.4",3.02217780867789,2.91931910456914,3.60129241020816,3.42854576379748,3.07143833531646,3.17528027233179,5.20583038518444,4.58296539092829
"C01F6.5",8.4304734601378,7.71702517857554,8.42809631755403,8.63318778589278,8.46948716180916,8.16557031331414,4.01129882921571,6.23274900405386
"C01F6.6",6.91343996949238,7.12521713693998,6.61764083541381,6.89901849193367,7.05649682533795,7.35593246246394,7.12142990894896,5.34957051297659
"F23B2.14",0,0,0,0,0,0,0,0
"F23B2.4",2.87765199303066,3.43206546094436,1.11330710446471,2.49381638989489,2.93908361781208,3.75457755660378,0.318469563673551,0.235374153687457
"F23B2.15",0,0,0,0,0,0,0,3.69604947156715
"F23B2.5",1.93226909196599,2.59642235798826,0.750616794451493,1.09796131545355,2.48339273962852,3.38871856612299,4.39605670983462,5.22958792274065
"F23B2.13",7.80861672825864,6.94054264809852,7.34668214856264,7.9022786300867,7.06496905210714,6.89609016824789,6.90919706299169,8.59826470034166
"F23B2.6",6.54532129633773,5.66238497069302,7.16972461321491,6.9183265980021,6.65736847405287,6.32415713920822,7.87844947691522,8.76402894345561
"F23B2.7",0,0,0,0,0,0,2.37555384291767,1.0136766381874
"F23B2.10",0.120326457394273,0.13411906020387,0,0,0,0.162556808724475,0.0980842465003564,0.07284833141454
"F23B2.11",0.190190048024886,0.590056789183513,0.0431440116355353,0.251949299588584,0.478492466000072,0.910145488330888,5.64735768612693,2.64951199515137
"F23B2.12",0,0.0791671319457634,0.0411017902982105,0,0,0.0239412945078922,4.29452517866618,1.61695046357665
"C07C7.1",2.00850840230107,1.78839338388519,1.29123222843514,1.64978558358698,1.43976673507811,1.71848657209303,0.698942978223973,0.104036816497719
"C46C2.8",0,0,0,0,0,0,0,4.81121411751324
"C46C2.5",0,0,0,0,0,0,5.10590431925098,2.9965948310192
"C46C2.7",4.49865936049888,3.85868724532114,4.08968457729735,4.24276254246097,4.4610308119302,4.06846445096691,4.80833356169158,3.99007445710851
"C46C2.1",6.91566430267453,6.92579771189305,7.25515134715091,6.8851350466313,6.95179758203277,6.87030306463176,5.44877213333702,6.75926238045967
"C46C2.6",0.2064694400242,0.600973799587103,0.829342193902803,0.77153658576468,0.459914184989832,0.284944034949137,2.90755408273698,0.875293317081205
"C46C2.2",8.596625853843,8.51838563731297,8.94778302625542,8.85998817794373,8.84138193551818,8.58956501289639,5.17769459558823,4.85615408344118
"Y11D7A.1",0,0.130561123610848,0,0,0,0.231093200063062,2.07649068691704,2.57038277907508
"Y11D7A.3",5.67935060301697,5.52197097829023,5.46409970177351,5.70297607567734,5.6808925452508,5.58949085896653,5.62721284454895,3.08738815863289
"Y11D7A.4",4.15005594510511,4.39349171070255,1.87120888073845,3.27827920551391,4.0758320919387,4.62952565323215,1.2583319803269,0.827862914390385
"Y11D7A.5",2.5514421891271,3.34996391711422,0.715244121506064,2.2164765946536,3.45763500086358,4.28209873708885,2.06941002395508,0.50419730930745
"Y11D7A.16",0,0,0,0,0,0,0.754286360871864,0.264681744055138
"Y11D7A.7",3.15674608316111,1.92007220979051,3.64310579323345,3.56781312937866,2.21104335286912,2.77388875173363,5.20512268626827,5.5972361692422
"Y11D7A.9",1.17043145879491,2.56118436529966,0.694046642476083,1.20327634367544,1.61567524343272,2.98326543721823,2.54840456445002,0.687773794836503
"Y11D7A.10",8.58653208026399,8.01818348407778,7.91808206280393,9.61971011766132,9.77919897196518,8.54295446187881,7.59547382285467,8.46964181723952
"Y11D7A.11",0.708261410936158,0.670406193352079,0,0.944863691961786,0.314465675981278,0.370127445302969,5.44170921501153,2.7969340945119
"Y11D7A.12",7.34187014203276,7.12334546075328,7.56144834178548,7.58451910442807,7.30852106219326,7.00321992580923,5.71810128730578,6.58793349519604
"Y11D7A.19",5.18925922788097,4.86792610810674,4.48821291627095,5.23915359984437,5.22203170248449,4.99319428918438,0.12743227882725,0.625454731044474
"Y11D7A.13",6.78922061954733,6.47774855401821,6.96252588779464,7.08439385233163,6.92602314689795,6.65597857779884,3.84653343205724,4.78914496154562
"Y11D7A.14",0.272840186180158,0.199698097203713,0.40548052046184,0.327159620631589,0.18767021300454,0.248726696963419,1.50630234394414,0.310099263513064
