"","L1","LIN35","L2","L3","L4","L4MALE","YA","AdultSPE9"
"C05E4.1",1.01009233638769,2.47620020507868,1.41630471084645,2.17753195917068,1.71142882750135,4.50259156689008,4.2254291875592,4.61535155345762
"R09E12.3",7.21652276877322,6.45748430613332,6.43938377658897,6.71851232715078,6.53802127086259,6.13417986015981,6.89302237042827,7.30835723437838
"R09E12.9",5.79419229628294,5.61448900654442,3.9079193511918,5.03446665059757,2.2127529711925,3.60817053137482,2.91917797276816,2.96571041678496
"R13D11.8",2.2579610350756,3.30131839644162,2.20997420148765,1.36432589246739,0.265358877984816,0.488031630290993,0.275301518003365,0.188190740467629
"R13D11.4",1.93639483912906,2.52568053419503,1.7874533608754,1.18931221236134,1.17220586165749,1.6386438498283,1.35660021575208,0.663714412023953
"R13D11.3",2.73476163758813,2.52858632082091,2.59175121483598,1.94354255767033,1.79856070920294,1.64883354790675,1.20904155389649,0.538836107741466
"R13D11.10",0.933269716036193,2.1854828325298,0.411948992369604,0.255178016783856,0.628453530986889,1.96415831705106,0.227140957458368,0.16838402164924
"F41H8.5",0,3.30550829027539e-05,0,0,0,0,0,2.87214516391387
"K09C6.7",0.0540543769137948,0.0894775407627319,0.0782461094750163,1.31777871336181,2.89617301742079,5.06402056296861,2.70194599297408,0.35100068809126
"K09C6.8",0.0752926069876465,0.06561573654331,0.125906823470264,2.05620546498942,3.8948565579471,5.37479258770571,2.72911984261136,0.429367437739084
"K09C6.9",4.21448232555358,0.312116798772607,4.92026947744099,5.51075942155217,5.11888710038868,5.95159711933892,4.21528253876604,3.99014708802049
"K09C6.t1",0,0,0,0,0,6.7793516590423,0,0
"T02B11.3",9.75806327661922,8.11830780859787,9.9915643610202,9.16262546444938,8.68142466732348,9.90783104640693,7.28852467667507,9.12474686113725
"T02B11.4",6.71120578802694,7.14598307855043,6.97392117830883,5.97474037837919,4.92640749167201,6.4865888878532,4.22586873150747,5.2665204607104
"T02B11.9",0,0,0.397793106606538,1.83018229501132,4.63589366323973,5.40039788846733,2.81987047357567,0.677724714845419
"T02B11.8",3.99379209100546,4.84451119535416,3.92345347429418,3.98459846401049,3.99492361303586,4.2879967355707,3.55918586578773,3.24598692300991
"T02B11.6",2.1333037646447,2.16712666690023,1.59038644335064,0.569132317924592,0.741907871350995,0.99903523585681,0.688427464704298,0.423541598938466
"T02B11.7",2.50226694451209,2.05554621847781,1.96618679813023,1.64340830771914,0.999142062751068,2.28746933998486,0.904447102776295,1.01464094688175
"H24K24.5",4.59172129947845,3.91893000508683,3.28818873650802,3.37208009013043,3.07010076002547,3.27809182996782,2.95290382145913,3.03179040105568
"H24K24.4",4.05770153052051,3.95705095125581,3.54228281685116,3.42260304756455,3.91934961773794,2.57148023089617,4.22308268880519,4.39403389536778
"H24K24.3",5.87101317006358,5.9657381176821,5.87507230064019,6.55299947718866,5.77197270790543,5.65452719581452,6.15857737552275,6.04328981652863
"H24K24.2",0.0294267350458542,0.311938996948263,0.144201728409633,0.0437245535081879,0.107251312705886,0.123980919912008,0.171913907812746,0.878858718404694
"Y50D4C.2",1.78727782205612,3.69747359745868,2.67018771314831,2.87839184521195,3.2163493171604,2.70837708087207,3.23415639367099,3.95882411956068
"Y50D4C.3",2.53252642793426,3.26116370118732,2.48934254741507,2.76974423893525,3.18523701245134,2.59547262933591,3.33730862254137,4.24756299707135
"Y50D4C.6",2.42551838637557,3.14343423678486,2.40453531878731,2.30928971228257,3.14717479850901,2.30103445868772,4.30995467176126,4.82690943366921
"Y50D4C.4",2.4266377941171,2.78251969849157,2.60247350865815,2.97511104547304,2.92519432198559,2.74917167123418,4.05255500943411,4.58608616290395
"Y50D4C.7",0,0,0,0,0,0,6.79938524572695,0
"Y50D4C.1",4.39406820399767,5.33625839045657,4.94950691924909,3.67011518128429,3.63387290269912,4.38639021401305,4.19084396664011,6.19846861551064
"Y50D4C.5",3.01227009233302,3.15224346248105,2.78803415851146,2.94327435917295,3.44720095193565,3.27144061693356,4.18029110487844,5.53874921373146
"R09A1.1",4.48088550264493,4.5525369244575,4.51134152592103,4.51029736721179,4.42248867957203,3.59703052403025,5.93904082113471,7.34939181829594
"R09A1.2",1.24332176882107,1.21785109681113,1.23232306524079,2.55029736397431,3.86752091914871,5.05243763179838,3.12941821174548,1.90255986410253
"R09A1.3",2.83064069459683,3.1045681434702,2.52242491531426,2.8764599743338,2.27391567119406,2.75712995077443,1.81525160585201,1.81567379108032
"R09A1.5",4.58127290320565,5.36546508626135,3.85259817037907,2.8878820012186,3.02580133336054,4.35387372534891,1.82271791302304,1.61387578421757
"C02E11.1",6.16556830351231,5.37374216091935,6.3360816107106,6.69490804378598,5.66334746603857,5.4513067387343,5.6561731294682,6.19810317431264
"K10C9.9",0.27699445098272,1.64995109089735,1.73163075525729,2.59163154968376,1.93039672672545,1.3382874841887,1.76344981919244,1.14398108782114
"K10C9.3",4.85321721996629,4.86467645380491,5.0240625388019,5.70182903015779,5.08205534298755,5.91800929066937,4.11105635896023,5.57529720167522
"K10C9.7",0.630929145558206,0.904491034381773,0.236267280136904,2.82455606584977,4.497886956071,5.76923485950243,3.09847177467302,0.919176065487116
"K10C9.1",5.36208408983338,6.11081004878688,2.87176678156189,1.6565650142039,1.29580529400918,4.0044654367703,1.16669616606201,0.936127947447975
"Y50D4B.4",2.38262298913092,2.40080294580735,1.94007652047955,3.82590771214739,3.15581074663979,3.98878464957948,4.92019324193332,3.01024454613734
"Y50D4B.3",2.75667960513792,2.81954556964246,2.10148199838225,4.05833381475506,4.04310823634359,4.16963643357639,5.16980877966058,3.16887626195776
"Y50D4B.2",0.57550209554077,0.68176048504688,0.529822945065896,1.04827804273541,1.02265188500572,0.518976188785269,1.55257872933823,1.38205850897607
"Y50D4B.1",9.53377551654969,5.29281487194804,7.2296455986283,5.71456699674033,5.3705758224527,5.45681928846974,5.07836219178023,4.74733368699831
"W07B8.3",4.93609609055216,3.99270499429081,4.8000612109983,3.11098121794124,2.81689456367742,2.78574722192135,2.04945303347484,1.99894283864992
"W07B8.4",0.673098668812167,0.994240098810749,1.49771965369042,0.957095910821038,0.426080077917298,1.92303124936031,0.556346027350973,0.961941834264514
"W07B8.5",8.7596618603661,6.89054397160114,9.32589455709062,10.5125034503106,8.87156954490482,7.62449573886929,8.96155966495414,6.79523446098329
"W07B8.1",3.49644956647547,1.7333022724848,4.70496047063968,5.13807311189457,4.03676705644165,3.27860036412792,4.39270209016962,2.5516759664202
"T21H3.4",0.571801053546211,2.53300509913491,1.91482472088475,1.51649932701969,1.0861927106749,0.675378766728496,0.626441940312485,0.175303589149559
"T21H3.3",8.88488481979264,8.21467367904029,8.76881619269855,8.57569428567709,8.3559544793004,8.57232126797687,8.24855381085398,8.35315123740278
"T21H3.2",0.137012136836925,0.339035879484262,4.93439855243498,2.10293690230617,3.80327870796807,2.73528820777835,1.3929603093072,0.543332550213428
"T21H3.7",0,0,3.68685905537813,0,1.62183979488518e-05,0,0,0
"T21H3.1",9.25293502567701,7.92827556161193,10.1589378229955,10.8526855523486,10.3769393216198,11.6813965548197,10.284974433358,10.2843267328437
"Y50D4A.8",6.0199495600961e-10,0,0,0,0,0,0,0
"Y50D4A.7",4.78122330681783,0,6.03668202459899e-07,0,0,0,0,0
"Y50D4A.4",2.79841969788956,3.23184095034252,3.02745841530729,3.27937025888023,2.85540572603149,2.44801815336872,3.77209679219569,3.95100022826112
"Y50D4A.2",4.5820561514555,5.37065602457981,4.68038624960939,4.71609647541504,5.49351604582685,5.81377606162555,6.02412461136912,7.63444806236231
"Y50D4A.6",0.689958399812768,2.2072400562175,1.70180186681996,2.73404840282741,5.08593447251603,5.18921573170389,3.68326975765912,2.26272479430301
"Y50D4A.5",4.07244027482404,5.36509408933466,3.86123085806048,3.41811706908706,4.16322498069072,4.04635135892145,4.25672386161549,5.40351996737765
"Y50D4A.1",2.83886506149989,3.23535331972315,2.98111833554692,3.03217315247552,3.25786149694958,2.19374966920532,4.15473711337272,4.68822512732724
"C39F7.2",4.6690721325649,4.98676132650956,4.40304952889652,3.63675221004088,2.90727910915539,3.55050670095286,2.14476427447194,2.48473365180318
"C39F7.8",4.40212866186721,0,1.65916191992848,0,0,0,0,0
"C39F7.4",8.76289357734056,8.95239472583692,9.08520155497379,8.9575432007571,8.58545083044947,8.63824764539018,8.6227912857471,8.773175479739
"C39F7.1",2.76665876187215,2.94381445629595,2.34625344838839,1.07202345643971,0.98845710924039,1.68637502126243,0.514120239764859,0.661143942035989
"C39F7.5",3.35548571231352,2.92360179426467,2.96336869240801,2.48598061271605,2.00193912106321,2.17776474681437,2.43424123325194,2.56839942217412
"Y75B7B.1",1.0858121330422,0.664900569802846,1.56419278924525,1.88234176361797,2.83666947615253,3.9604746414249,2.38538685829575,0.424162122426406
"ZK1005.1",4.60179752536535,5.21693594196016,4.69341447244932,3.83749926741733,2.89321851661879,4.00636984264993,3.38825567638687,4.14076229860344
"F16B3.1",2.96558852651841,3.81650755131794,2.69910516304077,1.67812149690231,1.29601682253322,1.89061400836309,0.772088344242157,0.911181515794383
"F16B3.4",0,0,6.41694611648776,0,0,0,0,0
"F16B3.2",2.68193720278283,5.40960138453486,2.22032995487956,1.46548869716198,1.52693517038129,1.54425786067865,0.990318119374434,0.346162656820242
"F16B3.3",4.45635934388008,5.42214552118606,4.17720025161196,2.71384315574565,2.80152911413924,3.67616583823743,2.42952491421704,1.93988476298329
"Y75B7AL.2",1.10765439572324,1.46363291870693,1.59246899738465,1.25122220497587,0.670475991256694,0.913361648746645,0.888031295004432,0.395263556037492
"Y75B7AL.3",4.67310975254554,4.8719323360522,3.77837681090832,2.31157286535544,1.77046541992232,3.01349441859456,1.68834599598733,1.41867571294289
"Y75B7AL.8",0,0,6.89134627251833,0,0,0,0,0
"Y75B7AL.1",4.09562910131617,3.84239560372474,3.64739510478421,2.50699792575734,1.81282677326766,3.27645348836248,1.55792957761694,1.7957337055782
"Y75B7AL.5",6.03158707818888,0,0,0,0,0,0,0
"Y75B7AL.4",3.54522706822015,5.12242838410689,3.66760832567372,4.2278411739652,4.25497945596008,5.01054265164779,4.99933259919525,6.09826163222966
"Y75B7AR.1",1.73720650412261,2.08356399841415,8.43913273735529,6.28060190462288,7.53466083654379,4.70486090080165,2.33133260113068,2.40977107862602
"R12A1.2",3.63191913414743,2.87377186543977,3.2262511029202,3.09875809186076,2.30300330961611,3.03777930386794,2.92167244425196,1.6263269876227
"R12A1.3",0.269003214712357,1.52349170137055,6.72209710641513,3.3355918712702,6.02868848784351,3.04472284150267,1.67800427719755,1.01184625127507
"R12A1.4",3.68841537897647,2.70786930032354,4.93666149301504,4.81424277977989,4.60938856943329,4.03625714904777,4.15090081412105,3.87866649479903
"R09B5.11",2.41430334140954,3.39320887024221,3.37519377407817,2.37207730331826,2.55354236484179,3.7106246220094,2.1951554361856,4.03225074867754
"R09B5.13",4.40780139896326,5.9864951279318,3.05883771140001,1.17804531761278,0.560736472477328,2.51965763759214,0,3.63000932834495
"R09B5.2",0.204462532122044,1.90511595146669,0.674035735188412,0,0,1.93826696990816,0,3.04907309665431
"R09B5.10",1.47296599109112,0,0.748020628494044,0,0,0,0,0
"R09B5.9",6.1335429767251,7.97003684672481,7.596212123336,3.92663520323068,6.19796954904367,7.50627980808555,4.33823185242195,7.2956403830732
"R09B5.8",6.63071415469192,8.24530074739482,6.88457350143606,6.64408844498027,5.76748266025597,6.71662057343868,4.70341082797872,4.58316402261463
"R09B5.3",4.11108975371249,6.78379711954896,3.94586985135882,3.37236710295583,3.76234881564413,7.82409318203051,5.18333167646823,3.27458520618786
"R09B5.6",5.69471029013582,7.15874095108297,6.51604509774803,7.23837607622496,6.03582402580336,5.84807955859072,7.73600949195778,6.87334567367455
"R09B5.5",0.418603398294653,0.741781917970196,5.41318786108004,4.13453310650664,6.88605014100759,3.50571312184921,3.57771884856644,1.98952052613509
"F53E2.1",5.06180643339346,5.35522422178604,4.6716330565959,4.16807235376982,3.64721088048325,4.3262281249776,3.75002759574348,4.15781175694994
"C38C3.5",8.6296261894212,8.54998099200639,9.25459876685399,9.19532298882192,9.35442571280877,8.84941135652245,9.1124499327243,8.85748964893142
"C38C3.4",5.96070398868565,6.59694706543748,3.25862896935227,2.77346470795009,2.7265478805177,4.00148701265173,2.79915156261179,3.54468320538365
"C38C3.6",2.65764000520782,2.7324146557769,2.0501812564459,1.09869578060456,0.562853447908798,1.13027854516183,0.152880418027196,0.493673974404712
"C38C3.10",3.46370091891554,5.96075726616385,3.45981191538389,2.65883984670027,2.37593466736634,4.35977415400077,2.01053638579936,1.49132978402848
"C38C3.3",0.374888131634831,0.229340582389578,0.247972464083527,2.60750786529016,4.68833144751803,6.11271472641151,4.01887448461538,0.845307783139373
"F52F10.2",0.488838884887484,0.265754926039456,4.48583252810147,3.54449775072751,3.49485078549763,2.93586515415124,1.56730205750552,0.391190306482205
"F16B4.8",3.34328842190538,3.66544962265819,4.07244885006969,3.11710155410458,2.39021092490001,2.36702153323231,3.24569796668701,5.36338487176676
"F16B4.7",2.83144355699886,4.10613052513415,1.71491367422303,1.11730273584492,1.52877133204741,4.17959862843804,0.668031053137987,4.27821526262644
"F16B4.6",2.52366231396049,3.81152240764353,2.00638061515401,2.01773309851398,1.77093896146745,2.15326381857034,1.41340994291282,0.932848087478096
"F16B4.5",4.25082517784878,4.49085248084786,4.0366088286051,3.49543934295128,2.57915842062859,4.25382290815493,2.71273223027564,2.19222257694093
"F16B4.4",7.11760154701809,8.60699364562726,8.67500079836918,9.34643616683099,9.50193866746686,9.41683129915029,8.945379455041,8.68796698847094
"F16B4.2",2.39535350344827,3.46748817350836,2.05994704887124,1.90156010081232,1.39812048408095,3.07807692277386,1.82781902461732,1.33126953362289
"F16B4.9",0.998113886557006,2.38408849924674,1.82442979324653,1.3478243723684,0.600968092486765,0.948523851869251,0.627353760686882,0.290256885803305
"F16B4.1",2.34550424702058,2.78804669113494,3.28881772980977,2.65389695027529,2.22603680239336,2.08571357425426,2.41638849143866,0.983632461578083
"F16B4.11",1.51771914352498,1.52881133135541,2.12341789117667,1.77852400001357,1.23654772292199,0.937919848652305,1.6375731525126,0.346778792394259
"F16B4.12",3.19164792131144,4.27703999333782,2.60183198560208,1.9533546479447,1.41304159339676,2.72587636875039,1.63122537517259,1.4000132177973
"Y46H3D.5",2.9330910300884,3.90783284859943,2.5741184666216,2.50408897601594,1.8571728596056,2.9143253300853,2.7771272014723,1.35982474539241
"Y46H3D.6",2.14716339915401,2.95052253752839,1.44983074057559,0.831797809727524,0.403524057474365,1.35591273509308,0.972500036763942,0.737811342588974
"Y46H3D.7",2.55216308579458,3.78166395894126,2.48498622266025,1.94700777113291,1.31828212945776,2.08534986804915,1.54610670309331,0.75434965069946
"Y46H3D.9",5.09244425883903,0,2.1237688168202,0,0,1.65860452789506,0,0
"Y46H3D.1",0,0.357561012637046,0,4.84772136556583,7.33517594445264,8.27872821293894,3.6263106318209,2.63454448083202
"K04F1.15",0.00888532125746294,0.0680230172660727,0.0225732026689162,0.0263964023027689,0,0.0650978605689276,0,0.0171921828749764
"K04F1.9",2.65203439876413,4.63255905211795,2.39247404973789,3.46410623827917,1.3848510814844,5.44203447748138,4.71756676036822,3.19645439485552
"Y46H3C.5",2.63134412939966,2.83641297207874,1.13475979580451,0.833875367341223,2.08863688690163,1.77362927705321,4.2590238549807,4.99554783325799
"Y46H3C.7",1.92199227825723,1.1721610480198,1.11048351861875,0.96945444513574,1.27900171188424,1.55869376625512,3.26067005636446,3.57682443127748
"ZK697.6",1.69990249166673,3.67201793526453,2.82648340565902,2.08176909937955,1.44810275619843,2.94321058436089,1.4735323723042,0.710737017394468
"ZK697.2",3.25120705327411,3.22490001493258,2.42820404329521,2.12015616119542,2.37401005761793,2.49865680777697,2.65498080218231,2.89374856052572
"F36H9.3",5.76335314307522,6.02643712721429,5.1289490974519,5.39124874573706,6.50733480696659,6.38765032041722,5.85405550879923,6.80442792115386
"F36H9.7",3.30451104180995,3.58898441306605,3.16266121085665,1.3836628251943,1.30314363026343,1.92739967162251,0.600008027173448,0.961546283721807
"F36H9.4",3.0826497985317,4.48155082279333,2.19503571568511,3.41124725365962,3.20953602578754,5.03760625286315,4.20798653009602,2.35684807923652
"F36H9.5",1.5126061605049,2.09716915648796,4.99072346622154,2.76439923807594,4.19464655543153,2.51899833841579,1.71123938383252,0.706609232803088
"F36H9.2",0.860613251968954,2.45112141463231,2.44586704681204,0.604912966608938,2.88521120462463,2.1154361555152,1.09655872888046,0.216617518095193
"Y46H3A.1",1.93346311013442,1.46354922174231,1.27278764473141,0.628837039732401,0.556083078021312,0.406266717851134,0.251382197234498,1.64968443088278
"Y46H3A.3",8.38263699456195,8.21383328309929,5.84473714406068,5.85347674237377,4.40629175588013,5.54700246509911,3.5598955644753,3.17079035888557
"Y46H3A.2",8.98013100714811,8.84052303019964,6.08726339609154,6.11945578430581,4.82620270748558,6.10611586471659,4.35043359736946,2.71183846944329
"Y46H3A.4",4.95983969217834,7.09926363977776,4.96045610672066,4.07825970641395,3.83790288622057,4.63329751364541,3.25483134866332,3.09306488303725
"Y46H3A.5",0.195704133037492,1.35400636269863,0.378883346775023,0.183018932454078,0.0716020558692217,1.87615346441205,0.13140431231479,3.06840769687479
"Y46H3A.6",5.28249169957811,5.1516964881709,5.38799661374571,5.81339385575693,5.18893495209851,5.63996143144802,5.59242414643627,5.68273901798377
"Y46H3A.7",5.1347507617676,4.60178564233424,5.31569301845593,5.32047745730372,5.48405754946953,4.10074222373199,5.32149882925627,5.34223826789844
"Y32G9B.1",1.49839385322474,1.982495331203,5.05000533193943,2.74302802746978,4.29992598124059,2.87574861433246,1.34918974279393,1.05119806287156
"T10B5.8",1.82275869569115,1.32549003628049,0.61834485659828,0.99305114229606,0.991664600631192,2.5762536483125,1.56529008307942,1.42895706112739
"T10B5.7",5.08268556025146,4.24617243287858,5.67219336058945,6.13690705919245,5.89933275191366,6.15140425073462,6.11537664142341,5.90150652250782
"T10B5.10",1.75569091299037,1.15287133454531,3.98826658542617,2.96978595945091,2.89684532478223,2.1151331491158,1.14300803898916,0.734608614490828
"T10B5.3",6.14696063843428,5.88829271681564,5.30571521868735,5.22791046859967,5.7249394365384,4.25929508782726,5.78421342546219,6.27899576680628
"T10B5.6",3.82172041793382,5.35672485697481,3.98933886311469,4.23177030851338,5.05573361391983,4.65719409552255,5.76048976311653,6.09328761694125
"T10B5.4",4.35459320716919,4.62673115067279,3.87908817631593,2.32930733082537,2.30279572696446,2.7988613490705,2.19141736323677,1.73592070466094
"T10B5.5",8.02986694963195,7.93877390111841,7.82450693286408,7.95221123965656,6.97574481233986,6.45564285238237,7.76453326395561,7.60980666333323
"Y32G9A.8",5.74441946557514,5.93053629227912,5.08743738170145,5.64838778390747,6.44043899353789,6.25955497146383,5.98722307590834,6.29552651374193
"Y32G9A.6",2.23112208504289,2.370063818587,2.02823319144275,0.863859179287883,0.726754503715868,1.31902825082648,0.272453245217121,0.574198411302812
"Y32G9A.4",1.29764924915451,0.385413365796754,2.20182829826774,1.56797371458297,1.44006452141665,2.50272775923368,0.715617541293777,0.558550756607143
"Y32G9A.10",1.5934971966634,2.66965497231152,1.78300816528316,2.02251340690428,1.34274246566278,2.1931062158072,2.59422844593576,1.34673001040362
"Y32G9A.13",2.28398990619346,2.91349837217101,1.80852920998139,1.97476423605962,2.50731006695536,2.81631093384518,2.74027350542829,2.71867944986417
"Y32G9A.2",0.599038750445332,1.86691984398915,1.02531943104596,1.21002721016371,1.09776584430364,1.59472051619318,1.16769832763577,1.48996417397375
"T06A1.1",0.314345016226553,1.82467418182876,2.75325580004807,1.25940507328291,1.18774241416266,0.596855970834146,0.900846332431354,0.14590826793765
"T06A1.5",2.84662168353483,2.20365222170396,4.82804252343757,4.26801511865652,4.53810976114083,3.01776872483614,3.80559169606816,1.85267806267286
"T06A1.4",5.32044496364362,5.59187386131687,4.32783823574843,2.86344293434804,2.43373932041477,4.48032975748114,2.20965610852337,1.73909200151134
"T06A1.7",0,0,0,0,0.154776315849364,0.460735225812555,0,0.10770032129208
"Y40B10B.3",0,0,0,0,0,0,0,0
"T08B1.6",1.92040002139216,1.89917176266021,2.9662754098652,3.29320713433161,1.67726016082765,4.06060082955412,1.18115344979121,1.31156124060842
"T08B1.8",5.21676525564529,0,0,0,0,0,0,0
"T08B1.4",4.04295070248878,5.34058007117523,4.64012344099798,4.02354812047889,3.59244507705236,5.20587338332291,3.00353927479956,4.04035767543101
"T08B1.1",5.30294410774938,4.20891517899968,5.8632669851996,6.0367296986563,4.91445449945139,4.94239720829126,5.29403252400569,3.71955584215859
"T08B1.2",6.19347213626943,3.90765982785329,7.01745429216254,6.32637375577014,5.67004717934981,4.39868555550001,4.12466726083287,2.98936248060095
"T08B1.3",5.06170276513197,5.2637931239964,4.01726274859121,3.79631741041801,2.9963453564706,3.78719213463701,2.77758593807563,1.98619610788302
"F59A7.8",1.11191936512481,1.67841450450278,1.69115892608283,2.89089412141593,2.98972941033341,3.09551602044465,3.11940930177077,2.82946803729562
"F59A7.2",6.43671320758507,8.4867344818201,5.04953493334933,4.65840002067473,4.86622058133523,5.42940506761013,3.67452844578695,3.45175049649467
"F59A7.5",5.87068528286456,5.91886562189253,4.77293078406164,3.79654584267105,3.24460244880224,5.12852437211935,2.56440743680662,3.03569956126763
"F59A7.12",1.86624333495966,4.02963840108391,2.52147041465433,1.41447654253867,3.30405538195222,2.9245198977553,3.4950811191839,3.95880556363946
"F59A7.4",0.589040520445456,0.63434420200658,0.926996811225828,0.35775579728899,0.789000522011869,0.178749055135922,0.80244884605959,1.32238968345021
"Y40B10A.6",0.391301407790721,0.487517219810855,0.20167024171632,0.150293208289595,0.270854222227122,1.5627821507277,0.0547848650682103,1.99409814211429
"Y40B10A.10",3.97224886473044e-14,0,1.68338655033798,0,0,1.97343494555393,0,2.83073803505118
"Y40B10A.7",2.73842198080599,2.08982014504664,1.91609442293836,1.20116334041507,1.27832976300003,1.61523736184708,1.4673942653724,0.960585103323606
"Y40B10A.2",4.66348125331005,5.51515734603423,4.99797881178064,5.27560307933685,5.00048232052083,5.1657230500613,4.39780296186249,4.43211090655726
"Y40B10A.8",4.00800275408267,3.91539660755482,4.02618036398327,3.97827801473647,4.11355882275551,3.54679570518945,4.40752950784726,4.63871682298986
"Y40B10A.1",8.97956524213863,9.58288149092155,9.04103759124547,9.45093697373061,9.84408430677884,9.60788139197622,10.279819483954,11.3161796908548
"Y40B10A.9",3.13180511523512,3.92593297712311,3.27716946865049,2.52644947263504,2.37876962064273,2.96369975863083,2.93998064491738,2.59630307967606
"F36F12.8",0.244045546005981,1.40650945955549,0.728063301520753,1.34324293344217,2.9178957110848,1.58008275718839,3.30425402060982,4.89616042077722
"F36F12.5",0,0.0936153409536347,0.232798266700187,0.140806135426627,2.04741274947209,7.65254385739768,0.39640503328971,0.614479936758853
"F36F12.6",0,0.0920369030885811,0,0.514132362157507,1.71097940900675,8.75982827768576,0.7362472417621,0.334458439031596
"F36F12.7",0.0612428374542024,0.406825071543483,0.278026391504022,2.83982055012265,4.62971797721469,5.90359026537517,2.79109306433335,0.400832996120407
"F36F12.1",0.0264560373475787,0.495482323826704,2.50911307304429,0.556002613799443,0.119963807175183,0.0964453835034507,0.0461412227312793,0.0341341387709878
"F22F7.5",3.35185161297571,3.10642035194601,3.60454581636871,3.97958639088309,3.29734110859028,2.84771635524252,3.09506698503851,2.62125482158265
"F22F7.3",0.208371172513432,0.266009299564317,1.94532303121616,0.072623499582282,0.632537183242858,0.699323306189212,0.145562687093071,0.290986980618095
"F22F7.6",0.0136387955725801,0.151786095792268,1.74119082544399,0.0985692636342402,0,0.527953102872383,0,0.102176234413242
"F22F7.8",4.19759022166077,3.17153351088604,3.84593157350993,6.50729357337885,5.54674015270091,7.50314993743243,7.17709059592292,2.60357531199166
"F22F7.2",1.48922949562196,1.44990467537598,1.90464979359256,2.08754091439883,1.12329537816265,2.06868112787522,1.56741402206893,0.774072254430992
"F22F7.1",6.85183647482967,6.50215394605712,7.15036673570576,7.91891092888435,6.73039541060883,6.59901124795384,8.01552098552456,6.92086492870989
"F22F7.7",3.86134997994264,4.17710455256442,4.15292161738779,3.3117719246126,4.42787430679269,4.88153737466204,4.22322945684211,4.68053253104598
"C45H4.t1",7.28680723733752,7.50297497276276,5.16903506507517,0,0,0,0,0
"C45H4.14",1.07769419790833,3.04400410180326,0.456778819229487,0.0397535318142863,2.18642132133851,0.537732413240574,3.07647700488487,5.4421638982727
"C45H4.17",0.32326398888264,0.733493179771474,0.352811622471443,0.204218359736497,0.10604460458794,0.567022594990998,0.342576362985531,0.546597681652944
"Y5H2B.3",0.495200878169274,2.38992744044624,0.114603700816222,0,0.541254129683886,0.164778556293731,0.060265743429461,4.18658771255499
"Y5H2B.2",3.23719657363039,3.43055023344885,3.41113740662299,2.85826154715859,2.59613607346972,2.53783775267031,3.31509810446055,3.50040691461906
"Y5H2B.5",3.39367840994296,2.76458182867631,2.55111237568876,2.11264342454655,2.02016435660822,2.74775044475456,1.67884714536996,2.37035960320312
"Y5H2B.8",6.44436724715852,5.32985911146441,2.66579295879773,2.39810953620219,8.40764914693811e-07,4.60073272270294e-06,0,0
"Y5H2B.1",0.281946268481446,0.252072869238117,1.19970060960518,0.385858398181506,0.350107949785143,0.263931002587589,0.388286540323615,0.105370198594176
"F44C8.8",2.78353418272952,3.21753783795629,2.92960354878425,2.68537058064449,2.55633131130382,3.0974624745588,2.46785070590103,1.93364061705404
"F44C8.9",2.28531639445065,2.89234827876038,2.70067053088311,1.97767191689338,1.64931654307054,1.90567437207988,2.07535463645779,2.75763775492291
"F44C8.7",0.127471503935062,0.309844399900879,1.86161002854307,0.401248172740162,0.45772035473006,0.384423421956526,0.0383135403411725,0.776539468814788
"F44C8.6",3.14004076250325,2.99553697956153,2.31972775055647,1.88694417653749,1.58241148542132,2.45769409253975,1.71748670133462,1.70626972771398
"F44C8.5",2.59369796866818,2.235907768281,2.275200784858,1.70626972771398,1.53596832598303,1.65125150137119,1.79356715610788,1.36910349584131
"F44C8.4",2.65871876511858,3.01092481695026,2.34627330828231,2.07978769131684,1.81367654394148,1.73563048366954,1.85956410587199,1.63338935880462
"F44C8.3",3.25005809085432,4.10837390683203,2.80174637767306,2.34903400856014,1.93974938940348,2.27814834261618,2.22924643424833,2.11768174587999
"F44C8.10",2.78890074175012,3.31848749591784,2.34828341698428,1.92610951476625,1.60804748782882,1.54520235162945,1.80162636948033,1.16267409948484
"F44C8.2",3.64048211169989,3.7484719673022,3.17233069230862,2.86741812141383,2.31489950364382,2.9105024262388,2.75453480026593,2.349829492514
"F44C8.11",2.74032532257081,3.10163999198388,2.46824443284486,2.26113962487044,1.85037139077107,1.74263576997435,2.09201795350991,1.74512113724606
"F44C8.1",1.22449104598879,1.20906027516197,1.75874662148995,1.23834053318992,1.16058463868758,1.87498970573502,1.22315684715317,1.84565864823479
"F41B5.6",1.51495038826418,1.28195338799685,1.60317410604195,1.80434686061697,0.847507910373171,4.58147176803605,2.45795931869491,1.29519991603335
"F41B5.11",1.20833620925828,1.77529922423404,1.73572578655244,2.02498980220674,0.938528196986225,2.32755515897157,2.30766166918773,1.13369503251308
"F41B5.4",1.68954965327603,1.55051162616308,1.88857376793134,1.78029329900331,1.19873301147516,2.24801862814784,2.15029970810168,1.41195766706466
"F41B5.3",1.37593466736634,2.31067457766692,2.55548734015192,1.4677281331994,1.9515057364033,1.61461562421961,1.53847856742302,0.965082387078865
"F41B5.2",3.5228592551917,4.46245155754994,3.14750208442593,2.5965678641758,2.36115915528068,3.56935741287603,2.64870472188233,2.61655060809287
